href,year,make,model,trim,odometer,seller_type,date_found,location,listed_price
https://www.facebook.com/marketplace/item/1862759750985322/,2014,Mazda,2,,78,,2025-11-27,"Sydney, NSW",9999
https://www.facebook.com/marketplace/item/818179147767884/,2008,Mazda,2,,210,,2025-11-27,"Sydney, NSW",5500
https://www.facebook.com/marketplace/item/864588425983604/,2010,Mazda,2,,148,,2025-11-27,"Sydney, NSW",5800
https://www.facebook.com/marketplace/item/1368037645110262/,2016,Mazda,2,,264,,2025-11-27,"Sydney, NSW",9900
https://www.facebook.com/marketplace/item/2012746152835176/,2009,Mazda,2,,135,,2025-11-27,"Sydney, NSW",5500
https://www.facebook.com/marketplace/item/836222229110657/,2010,Mazda,2,,176,,2025-11-27,"Sydney, NSW",7000
https://www.facebook.com/marketplace/item/1800852047224519/,2016,Mazda,2,,119,,2025-11-27,"Sydney, NSW",14000
https://www.facebook.com/marketplace/item/1369057794882478/,2013,Mazda,2,,132,,2025-11-27,"Sydney, NSW",12999
https://www.facebook.com/marketplace/item/704843455736788/,2009,Mazda,2,,264,,2025-11-27,"Sydney, NSW",7250
https://www.facebook.com/marketplace/item/1351712599233872/,2007,Mazda,2,,126,,2025-11-27,"Sydney, NSW",6500
https://www.facebook.com/marketplace/item/2600277397025376/,2017,Mazda,2,,113,,2025-11-27,"Sydney, NSW",15000
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-x-auto-my16/SSE-AD-19111058/,2015,Hyundai,i30,Active X Auto F MY16,215,Private,2025-11-27,,8500
https://www.carsales.com.au/cars/details/2010-mazda-2-neo-de-series-1-auto-my10/SSE-AD-19773676/,2010,Mazda,2,Neo Auto F MY10,80,Private,2025-11-27,,9500
https://www.carsales.com.au/cars/details/2016-hyundai-i30-active-x-auto-my17/OAG-AD-25260111/,2016,Hyundai,i30,Active X Auto F MY17,84,Dealer used,2025-11-27,,19990
https://www.carsales.com.au/cars/details/2014-toyota-yaris-ascent-auto/OAG-AD-25231549/,2014,Toyota,Yaris,Ascent Auto F,77,Dealer used,2025-11-27,,16990
https://www.carsales.com.au/cars/details/2014-toyota-yaris-yr-auto/SSE-AD-17908832/,2014,Toyota,Yaris,YR Auto F,84,Private,2025-11-27,,12000
https://www.carsales.com.au/cars/details/2014-toyota-yaris-ascent-auto/SSE-AD-18926968/,2014,Toyota,Yaris,Ascent Auto F,214,Private,2025-11-27,,9000
https://www.carsales.com.au/cars/details/2013-toyota-yaris-yr-auto/SSE-AD-19277256/,2013,Toyota,Yaris,YR Auto F,87,Private,2025-11-27,,12500
https://www.carsales.com.au/cars/details/2013-toyota-yaris-yrs-auto/SSE-AD-19241683/,2013,Toyota,Yaris,YRS Auto F,146,Private,2025-11-27,,11500
https://www.carsales.com.au/cars/details/2012-toyota-yaris-yrx-auto/OAG-AD-25107356/,2012,Toyota,Yaris,YRX Auto F,64,Dealer used,2025-11-27,,15900
https://www.carsales.com.au/cars/details/2012-toyota-yaris-yr-auto/SSE-AD-19703825/,2012,Toyota,Yaris,YR Auto F,115,Private,2025-11-27,,11000
https://www.carsales.com.au/cars/details/2012-toyota-yaris-yrx-auto/SSE-AD-19577738/,2012,Toyota,Yaris,YRX Auto F,76,Private,2025-11-27,,13000
https://www.carsales.com.au/cars/details/2012-toyota-yaris-yr-auto/OAG-AD-25266631/,2012,Toyota,Yaris,YR Auto F,52,Dealer used,2025-11-27,,14950
https://www.facebook.com/marketplace/item/694522543417716/,2006,Toyota,yaris,,267,,2025-11-27,"Sydney, NSW",3700
https://www.facebook.com/marketplace/item/869735969040446/,2011,Toyota,yaris,,69,,2025-11-27,"Sydney, NSW",13900
https://www.facebook.com/marketplace/item/3087850648059726/,2007,Toyota,yaris,,320,,2025-11-27,"Sydney, NSW",3500
https://www.carsales.com.au/cars/details/2010-toyota-yaris-yr-auto-my10/SSE-AD-19762167/,2010,Toyota,Yaris,YR Auto F MY10,116,Private,2025-11-27,,8900
https://www.facebook.com/marketplace/item/505584245893496/,2006,Toyota,yaris,,201,,2025-11-27,"Sydney, NSW",6000
https://www.facebook.com/marketplace/item/1898879814027915/,2008,Toyota,yaris,,117,,2025-11-27,"Sydney, NSW",9800
https://www.facebook.com/marketplace/item/1225043776340107/,2010,Toyota,yaris,,208,,2025-11-27,"Sydney, NSW",6800
https://www.facebook.com/marketplace/item/817598604378193/,2006,Toyota,yaris,,203,,2025-11-27,"Sydney, NSW",6500
https://www.facebook.com/marketplace/item/1156385626463862/,2008,Toyota,yaris,,86,,2025-11-27,"Sydney, NSW",8900
https://www.facebook.com/marketplace/item/2684718511698876/,2013,Toyota,yaris,,173,,2025-11-27,"Sydney, NSW",8500
https://www.facebook.com/marketplace/item/1563881491433814/,2012,Toyota,yaris,,206,,2025-11-27,"Sydney, NSW",8500
https://www.facebook.com/marketplace/item/2256933458061181/,2007,Toyota,yaris,,120,,2025-11-27,"Sydney, NSW",7000
https://www.facebook.com/marketplace/item/3770811056547380/,2006,Toyota,yaris,,117,,2025-11-27,"Sydney, NSW",7500
https://www.facebook.com/marketplace/item/856139950095668/,2011,Toyota,yaris,,155,,2025-11-27,"Sydney, NSW",11500
https://www.facebook.com/marketplace/item/1377622650443654/,2009,Toyota,yaris,,217,,2025-11-27,"Sydney, NSW",5000
https://www.facebook.com/marketplace/item/1153936353359229/,2011,Toyota,yaris,,127,,2025-11-27,"Sydney, NSW",9999
https://www.facebook.com/marketplace/item/4155680478083200/,2008,Toyota,yaris,,161,,2025-11-27,"Sydney, NSW",6250
https://www.facebook.com/marketplace/item/1749155779116294/,2013,Toyota,yaris,,177,,2025-11-27,"Sydney, NSW",8700
https://www.facebook.com/marketplace/item/850464314548874/,2012,Toyota,yaris,,85,,2025-11-27,"Sydney, NSW",12500
https://www.carsales.com.au/cars/details/2010-toyota-yaris-yrs-auto-my10/OAG-AD-25251464/,2010,Toyota,Yaris,YRS Auto F MY10,166,Dealer used,2025-11-27,,9990
https://www.carsales.com.au/cars/details/2011-toyota-yaris-yr-auto-my11/SSE-AD-19654246/,2011,Toyota,Yaris,YR Auto F MY11,199,Private,2025-11-27,,4900
https://www.carsales.com.au/cars/details/2014-hyundai-i30-active-auto-my14/SSE-AD-15647226/,2014,Hyundai,i30,Active Auto F MY14,75,Private,2025-11-27,,16500
https://www.carsales.com.au/cars/details/2010-toyota-yaris-yr-auto-my10/SSE-AD-18758311/,2010,Toyota,Yaris,YR Auto F MY10,160,Private,2025-11-27,,8500
https://www.carsales.com.au/cars/details/2010-toyota-yaris-yr-auto-my11/SSE-AD-16311284/,2010,Toyota,Yaris,YR Auto F MY11,195,Private,2025-11-27,,10500
https://www.carsales.com.au/cars/details/2010-toyota-yaris-yrs-auto-my10/SSE-AD-15506939/,2010,Toyota,Yaris,YRS Auto F MY10,133,Private,2025-11-27,,10000
https://www.carsales.com.au/cars/details/2009-toyota-yaris-edge-auto-my09/SSE-AD-19515140/,2009,Toyota,Yaris,Edge Auto F MY09,112,Private,2025-11-27,,9800
https://www.carsales.com.au/cars/details/2009-toyota-yaris-yr-auto-my10/SSE-AD-19720558/,2009,Toyota,Yaris,YR Auto F MY10,96,Private,2025-11-27,,8800
https://www.carsales.com.au/cars/details/2009-toyota-yaris-yr-auto-my09/SSE-AD-19512511/,2009,Toyota,Yaris,YR Auto F MY09,256,Private,2025-11-27,,5500
https://www.carsales.com.au/cars/details/2009-toyota-yaris-yr-auto-my09/SSE-AD-13954063/,2009,Toyota,Yaris,YR Auto F MY09,228,Private,2025-11-27,,8000
https://www.carsales.com.au/cars/details/2008-toyota-yaris-yrs-auto/SSE-AD-19685143/,2008,Toyota,Yaris,YRS Auto F,119,Private,2025-11-27,,7990
https://www.carsales.com.au/cars/details/2008-toyota-yaris-yrx-auto-my09/SSE-AD-17153589/,2008,Toyota,Yaris,YRX Auto F MY09,170,Private,2025-11-27,,7500
https://www.carsales.com.au/cars/details/2008-toyota-yaris-yrx-auto-my09/SSE-AD-17046407/,2008,Toyota,Yaris,YRX Auto F MY09,152,Private,2025-11-27,,9800
https://www.carsales.com.au/cars/details/2008-toyota-yaris-yrs-auto/SSE-AD-19684824/,2008,Toyota,Yaris,YRS Auto F,165,Private,2025-11-27,,8800
https://www.carsales.com.au/cars/details/2010-toyota-yaris-yrs-auto-my10/SSE-AD-17523402/,2010,Toyota,Yaris,YRS Auto F MY10,229,Private,2025-11-27,,6690
https://www.carsales.com.au/cars/details/2007-toyota-yaris-yr-auto/OAG-AD-24205218/,2007,Toyota,Yaris,YR Auto F,210,Dealer used,2025-11-27,,6990
https://www.carsales.com.au/cars/details/2007-toyota-yaris-yr-auto/SSE-AD-18315802/,2007,Toyota,Yaris,YR Auto F,280,Private,2025-11-27,,7800
https://www.carsales.com.au/cars/details/2007-toyota-yaris-yrs-auto/SSE-AD-19768555/,2007,Toyota,Yaris,YRS Auto F,170,Private,2025-11-27,,7200
https://www.carsales.com.au/cars/details/2007-toyota-yaris-yrs-auto/OAG-AD-25273800/,2007,Toyota,Yaris,YRS Auto F,173,Dealer used,2025-11-27,,9990
https://www.carsales.com.au/cars/details/2007-toyota-yaris-yr-auto/SSE-AD-16297764/,2007,Toyota,Yaris,YR Auto F,183,Private,2025-11-27,,6500
https://www.carsales.com.au/cars/details/2006-toyota-yaris-yr-auto/SSE-AD-19772609/,2006,Toyota,Yaris,YR Auto F,206,Private,2025-11-27,,3800
https://www.carsales.com.au/cars/details/2006-toyota-yaris-yr-auto/OAG-AD-25159033/,2006,Toyota,Yaris,YR Auto F,228,Dealer used,2025-11-27,,8995
https://www.carsales.com.au/cars/details/2006-toyota-yaris-yrs-auto/SSE-AD-19423027/,2006,Toyota,Yaris,YRS Auto F,152,Private,2025-11-27,,7000
https://www.carsales.com.au/cars/details/2006-toyota-yaris-yr-auto/SSE-AD-19768956/,2006,Toyota,Yaris,YR Auto F,189,Private,2025-11-27,,6800
https://www.carsales.com.au/cars/details/2011-toyota-yaris-yr-auto/SSE-AD-19692235/,2011,Toyota,Yaris,YR Auto F,167,Private,2025-11-27,,9200
https://www.carsales.com.au/cars/details/2011-toyota-yaris-yrs-auto-my11/OAG-AD-25265736/,2011,Toyota,Yaris,YRS Auto F MY11,97,Dealer used,2025-11-27,,11990
https://www.carsales.com.au/cars/details/2011-toyota-yaris-yrs-auto-my11/OAG-AD-25234127/,2011,Toyota,Yaris,YRS Auto F MY11,178,Dealer used,2025-11-27,,9500
https://www.carsales.com.au/cars/details/2011-toyota-yaris-yrs-auto/SSE-AD-19631765/,2011,Toyota,Yaris,YRS Auto F,133,Private,2025-11-27,,12100
https://www.carsales.com.au/cars/details/2007-toyota-yaris-yr-auto/SSE-AD-18381398/,2007,Toyota,Yaris,YR Auto F,173,Private,2025-11-27,,6900
https://www.facebook.com/marketplace/item/2813787422144397/,2011,Toyota,yaris,,200,,2025-11-27,"Sydney, NSW",7250
https://www.carsales.com.au/cars/details/2014-toyota-yaris-ascent-auto/OAG-AD-25253853/,2014,Toyota,Yaris,Ascent Auto F,87,Dealer used,2025-11-27,,15190
https://www.facebook.com/marketplace/item/1505958547074860/,2007,Toyota,yaris,,206,,2025-11-27,"Sydney, NSW",4000
https://www.facebook.com/marketplace/item/1179324616927942/,2006,Toyota,yaris,,243,,2025-11-27,,7000
https://www.facebook.com/marketplace/item/4204232306523327/,2007,Toyota,yaris,,232,,2025-11-27,,4300
https://www.facebook.com/marketplace/item/754304140851881/,2007,Toyota,yaris,,66,,2025-11-27,,8390
https://www.facebook.com/marketplace/item/1171759974465318/,2011,Toyota,yaris,,207,,2025-11-27,,6900
https://www.carsales.com.au/cars/details/2013-hyundai-i30-active-auto-my14/OAG-AD-25159034/,2013,Hyundai,i30,Active Auto F MY14,94,Dealer used,2025-11-27,,15995
https://www.carsales.com.au/cars/details/2016-hyundai-i30-active-x-auto-my17/OAG-AD-24945044/,2016,Hyundai,i30,Active X Auto F MY17,169,Dealer used,2025-11-27,,12995
https://www.carsales.com.au/cars/details/2015-hyundai-i30-sr-premium-auto-my16/OAG-AD-25064633/,2015,Hyundai,i30,SR Premium Auto F MY16,165,Dealer used,2025-11-27,,15990
https://www.carsales.com.au/cars/details/2015-hyundai-i30-sr-premium-auto-my16/SSE-AD-17334653/,2015,Hyundai,i30,SR Premium Auto F MY16,112,Private,2025-11-27,,16000
https://www.carsales.com.au/cars/details/2016-hyundai-i30-active-auto-my17/OAG-AD-25263596/,2016,Hyundai,i30,Active Auto F MY17,171,Dealer used,2025-11-27,,14995
https://www.carsales.com.au/cars/details/2013-hyundai-i30-active-auto/OAG-AD-25062706/,2013,Hyundai,i30,Active Auto F,156,Dealer used,2025-11-27,,11995
https://www.carsales.com.au/cars/details/2014-hyundai-i30-se-auto-my14/OAG-AD-24014900/,2014,Hyundai,i30,SE Auto F MY14,72,Dealer used,2025-11-27,,16990
https://www.carsales.com.au/cars/details/2013-hyundai-i30-elite-auto-my14/SSE-AD-19413384/,2013,Hyundai,i30,Elite Auto F MY14,139,Private,2025-11-27,,11500
https://www.carsales.com.au/cars/details/2014-hyundai-i30-premium-auto-my14/SSE-AD-7087929/,2014,Hyundai,i30,Premium Auto F MY14,75,Private,2025-11-27,,17000
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-x-auto-my16/SSE-AD-19735026/,2015,Hyundai,i30,Active X Auto F MY16,73,Private,2025-11-27,,17900
https://www.carsales.com.au/cars/details/2014-hyundai-i30-active-auto-my14/SSE-AD-19778004/,2014,Hyundai,i30,Active Auto F MY14,123,Private,2025-11-27,,10700
https://www.carsales.com.au/cars/details/2014-hyundai-i30-se-auto-my14/SSE-AD-18766282/,2014,Hyundai,i30,SE Auto F MY14,168,Private,2025-11-27,,9800
https://www.carsales.com.au/cars/details/2013-hyundai-i30-active-auto/SSE-AD-14896738/,2013,Hyundai,i30,Active Auto F,70,Private,2025-11-27,,15900
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-auto-my16/SSE-AD-19764461/,2015,Hyundai,i30,Active Auto F MY16,287,Private,2025-11-27,,10000
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-auto-my16/SSE-AD-19637800/,2015,Hyundai,i30,Active Auto F MY16,270,Private,2025-11-27,,9500
https://www.carsales.com.au/cars/details/2014-hyundai-i30-se-auto-my14/SSE-AD-19768697/,2014,Hyundai,i30,SE Auto F MY14,159,Private,2025-11-27,,10000
https://www.carsales.com.au/cars/details/2013-hyundai-i30-elite-auto/SSE-AD-17516311/,2013,Hyundai,i30,Elite Auto F,110,Private,2025-11-27,,14000
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-x-auto-my16/SSE-AD-19636872/,2015,Hyundai,i30,Active X Auto F MY16,107,Private,2025-11-27,,14900
https://www.carsales.com.au/cars/details/2014-hyundai-i30-se-auto-my14/SSE-AD-19646483/,2014,Hyundai,i30,SE Auto F MY14,188,Private,2025-11-27,,9000
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-auto-my16/SSE-AD-16238970/,2015,Hyundai,i30,Active Auto F MY16,123,Private,2025-11-27,,15000
https://www.carsales.com.au/cars/details/2016-hyundai-i30-active-x-auto-my17/OAG-AD-25269320/,2016,Hyundai,i30,Active X Auto F MY17,156,Dealer used,2025-11-27,,13850
https://www.facebook.com/marketplace/item/1571531243844230/,2007,Toyota,yaris,,171,,2025-11-27,"Sydney, NSW",5800
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-x-auto-my16/SSE-AD-15270588/,2015,Hyundai,i30,Active X Auto F MY16,98,Private,2025-11-27,,16500
https://www.facebook.com/marketplace/item/865975312658474/,2010,Toyota,yaris,,110,,2025-11-27,,8200
https://www.facebook.com/marketplace/item/1398484208678213/,2008,Toyota,yaris,,119,,2025-11-27,,7990
https://www.carsales.com.au/cars/details/2015-hyundai-i30-active-x-auto-my16/SSE-AD-19679544/,2015,Hyundai,i30,Active X Auto F MY16,194,Private,2025-11-27,,9600
https://www.facebook.com/marketplace/item/856653410205920/,2007,Toyota,yaris,,176,,2025-11-27,,5700
https://www.facebook.com/marketplace/item/1575153093937496/,2009,Toyota,yaris,,240,,2025-11-27,,6500
https://www.facebook.com/marketplace/item/2712084179125551/,2006,Toyota,yaris,,180,,2025-11-27,,5500
https://www.facebook.com/marketplace/item/1820106071952543/,2013,Toyota,yaris,,192,,2025-11-27,,7500
https://www.facebook.com/marketplace/item/709097188902966/,2011,Toyota,yaris,,240,,2025-11-27,,6000
https://www.facebook.com/marketplace/item/1533914451210799/,2007,Toyota,yaris,,163,,2025-11-27,,6000
https://www.facebook.com/marketplace/item/25052600251028391/,2007,Toyota,yaris,,310,,2025-11-27,,4100
https://www.facebook.com/marketplace/item/836664045718098/,2009,Toyota,yaris,,309,,2025-11-27,,4599
https://www.facebook.com/marketplace/item/1517172796260216/,2008,Toyota,yaris,,274,,2025-11-27,,4500
https://www.facebook.com/marketplace/item/816938234573142/,2007,Toyota,yaris,,258,,2025-11-27,,4500
https://www.facebook.com/marketplace/item/1280931040447091/,2008,Toyota,yaris,,126,,2025-11-27,,5700
https://www.facebook.com/marketplace/item/24608404655517830/,2006,Toyota,yaris,,273,,2025-11-27,,4000
https://www.facebook.com/marketplace/item/1366501168235629/,2007,Toyota,yaris,,260,,2025-11-27,,4000
https://www.facebook.com/marketplace/item/734284348958382/,2007,Toyota,yaris,,112,,2025-11-27,,6888
https://www.facebook.com/marketplace/item/728203416306890/,2008,Toyota,yaris,,260,,2025-11-27,,3300
https://www.facebook.com/marketplace/item/1871409950434804/,2005,Toyota,yaris,,189,,2025-11-27,,6800
https://www.facebook.com/marketplace/item/1490523298840147/,2006,Toyota,yaris,,205,,2025-11-27,,6500
https://www.facebook.com/marketplace/item/25685469091058668/,2007,Toyota,yaris,,242,,2025-11-27,,4850
https://www.facebook.com/marketplace/item/1302130478050380/,2010,Toyota,yaris,,187,,2025-11-27,,6500
https://www.facebook.com/marketplace/item/1146825757525834/,2005,Toyota,yaris,,168,,2025-11-27,,6900
https://www.facebook.com/marketplace/item/1260561335549430/,2008,Toyota,yaris,,235,,2025-11-27,,4900
https://www.facebook.com/marketplace/item/1138932988173363/,2007,Toyota,yaris,,210,,2025-11-27,,5000
https://www.facebook.com/marketplace/item/2301664500255617/,2006,Toyota,yaris,,200,,2025-11-27,,5900
https://www.facebook.com/marketplace/item/807975272029720/,2009,Toyota,yaris,,195,,2025-11-27,,6500
https://www.facebook.com/marketplace/item/1539911940259841/,2007,Toyota,yaris,,63,,2025-11-27,,7700
https://www.facebook.com/marketplace/item/1695595671414654/,2006,Toyota,yaris,,184,,2025-11-27,,5700
https://www.facebook.com/marketplace/item/1503029150924401/,2009,Toyota,yaris,,246,,2025-11-27,,2500
https://www.facebook.com/marketplace/item/1358623222423228/,2009,Toyota,yaris,,257,,2025-11-27,,3750
https://www.facebook.com/marketplace/item/1380758716733803/,2015,Honda,civic,,196,,2025-11-28,"Sydney, NSW",10500
https://www.facebook.com/marketplace/item/3680648675402954/,2012,Honda,civic,,175,,2025-11-28,"Sydney, NSW",9000
https://www.facebook.com/marketplace/item/1385033409729179/,2013,Honda,civic,,50,,2025-11-28,"Sydney, NSW",13600
https://www.facebook.com/marketplace/item/1521194225686374/,2009,Honda,civic,,175,,2025-11-28,"Sydney, NSW",8000
https://www.facebook.com/marketplace/item/1531645161217737/,2012,Honda,civic,,118,,2025-11-28,"Sydney, NSW",12995
https://www.facebook.com/marketplace/item/24934738169486897/,2009,Honda,civic,,191,,2025-11-28,"Sydney, NSW",5000
https://www.facebook.com/marketplace/item/875045671889872/,2012,Honda,civic,,83,,2025-11-28,"Sydney, NSW",11800
https://www.facebook.com/marketplace/item/1587601842252393/,2014,Honda,civic,,171,,2025-11-28,"Sydney, NSW",12000
https://www.facebook.com/marketplace/item/1147286124254874/,2015,Honda,civic,,100,,2025-11-28,"Sydney, NSW",19999
https://www.facebook.com/marketplace/item/3269877383164265/,2016,Honda,civic,,166,,2025-11-28,"Grasmere, NSW",13999
https://www.facebook.com/marketplace/item/1656681645302927/,2009,Honda,civic,,140,,2025-11-28,"Sydney, NSW",9000
https://www.facebook.com/marketplace/item/1648989109415649/,2010,Honda,civic,,147,,2025-11-28,"Sydney, NSW",7800
https://www.facebook.com/marketplace/item/1945853689315875/,2010,Honda,civic,,137,,2025-11-28,"Sydney, NSW",8800
https://www.facebook.com/marketplace/item/9574910325911091/,2016,Honda,civic,,180,,2025-11-28,"Sydney, NSW",15500
https://www.facebook.com/marketplace/item/32469822829331232/,2015,Honda,civic,,74,,2025-11-28,"Sydney, NSW",16490
https://www.facebook.com/marketplace/item/1181532450546850/,2010,Honda,civic,,199,,2025-11-28,"Sydney, NSW",5800
https://www.facebook.com/marketplace/item/1489353472335388/,2013,Honda,civic,,114,,2025-11-28,"Sydney, NSW",10999
https://www.facebook.com/marketplace/item/2555266038189122/,2016,Honda,civic,,132,,2025-11-28,"Sydney, NSW",16500
https://www.facebook.com/marketplace/item/4156881754601644/,2010,Honda,civic,,153,,2025-11-28,"Sydney, NSW",9200
https://www.facebook.com/marketplace/item/1480056713099108/,2012,Honda,civic,,160,,2025-11-28,"Sydney, NSW",10900
https://www.facebook.com/marketplace/item/1817430038902610/,2012,Honda,civic,,83,,2025-11-28,"Sydney, NSW",12800
https://www.facebook.com/marketplace/item/1854810348733278/,2009,Honda,civic,,142,,2025-11-28,"Sydney, NSW",7900
https://www.carsales.com.au/cars/details/2015-toyota-corolla-ascent-sport-auto/SSE-AD-19768872/,,,,,148,Private,2025-11-28,,14000
https://www.facebook.com/marketplace/item/1686469238977477/,2014,Honda,civic,,180,,2025-11-28,"Sydney, NSW",10000
https://www.carsales.com.au/cars/details/2015-toyota-corolla-ascent-sport-auto/SSE-AD-19506976/,,,,,174,Private,2025-11-28,,14100
https://www.carsales.com.au/cars/details/2015-toyota-corolla-ascent-auto/OAG-AD-25215753/,,,,,93,Dealer used,2025-11-28,,17788
https://www.carsales.com.au/cars/details/2015-toyota-corolla-zr-auto/OAG-AD-25239566/,,,,,66,Dealer used,2025-11-28,,21495
https://www.carsales.com.au/cars/details/2015-toyota-corolla-sx-auto/SSE-AD-12360159/,,,,,130,Private,2025-11-28,,20500
https://www.carsales.com.au/cars/details/2015-toyota-corolla-ascent-sport-auto/SSE-AD-19743935/,,,,,60,Private,2025-11-28,,19900
https://www.carsales.com.au/cars/details/2015-toyota-corolla-ascent-auto/SSE-AD-19750353/,,,,,120,Private,2025-11-28,,15000
https://www.carsales.com.au/cars/details/2015-toyota-corolla-ascent-auto/SSE-AD-19685069/,,,,,131,Private,2025-11-28,,14800
https://www.carsales.com.au/cars/details/2006-honda-accord-euro-luxury-auto-my06/OAG-AD-25285163/,2006,Honda,Accord Euro,Luxury Auto F MY06,135,Dealer used,2025-11-28,,8990
https://www.carsales.com.au/cars/details/2007-honda-accord-euro-auto-my07/SSE-AD-19043443/,2007,Honda,Accord Euro,Auto F MY07,192,Private,2025-11-28,,8000
https://www.carsales.com.au/cars/details/2007-honda-accord-euro-limited-edition-auto-my07/SSE-AD-13775290/,2007,Honda,Accord Euro,Limited Edition Auto F MY07,135,Private,2025-11-28,,13000
https://www.carsales.com.au/cars/details/2009-honda-accord-euro-luxury-navi-auto/SSE-AD-19781434/,2009,Honda,Accord Euro,Luxury Navi Auto F,58,Private,2025-11-28,,16000
https://www.carsales.com.au/cars/details/2009-honda-accord-euro-auto/SSE-AD-13250640/,2009,Honda,Accord Euro,Auto F,167,Private,2025-11-28,,12500
https://www.facebook.com/marketplace/item/787643730732605/,2010,Honda,civic,,76,,2025-11-28,"Sydney, NSW",13000
https://www.carsales.com.au/cars/details/2011-honda-accord-euro-auto-my12/SSE-AD-19768807/,2011,Honda,Accord Euro,Auto F MY12,186,Private,2025-11-28,,7500
https://www.carsales.com.au/cars/details/2011-honda-accord-euro-auto-my12/SSE-AD-19720077/,2011,Honda,Accord Euro,Auto F MY12,106,Private,2025-11-28,,11498
https://www.carsales.com.au/cars/details/2012-honda-accord-euro-luxury-navi-auto-my12/SSE-AD-19206309/,2012,Honda,Accord Euro,Luxury Navi Auto F MY12,159,Private,2025-11-28,,13990
https://www.carsales.com.au/cars/details/2012-honda-accord-euro-luxury-auto-my13/SSE-AD-19155022/,2012,Honda,Accord Euro,Luxury Auto F MY13,113,Private,2025-11-28,,14450
https://www.carsales.com.au/cars/details/2013-honda-accord-euro-luxury-auto-my13/SSE-AD-12993287/,2013,Honda,Accord Euro,Luxury Auto F MY13,106,Private,2025-11-28,,18500
https://www.facebook.com/marketplace/item/1282004620371695/,2016,Honda,civic,,172,,2025-11-28,"Sydney, NSW",17700
https://www.facebook.com/marketplace/item/1579694523212622/,2016,Honda,civic,,130,,2025-11-28,"Sydney, NSW",18999
https://www.facebook.com/marketplace/item/1410577560700931/,2016,Honda,civic,,106,,2025-11-28,"Sydney, NSW",18200
https://www.facebook.com/marketplace/item/853019757220300/,2016,Honda,civic,,194,,2025-11-28,"Sydney, NSW",13500
https://www.facebook.com/marketplace/item/1449659859850248/,2010,Honda,civic,,115,,2025-11-28,"Sydney, NSW",7500
https://www.facebook.com/marketplace/item/2293828174423495/,2016,Honda,civic,,118,,2025-11-28,"Sydney, NSW",17500
https://www.facebook.com/marketplace/item/825115077106960/,2012,Honda,civic,,83,,2025-11-28,"Sydney, NSW",12800
https://www.carsales.com.au/cars/details/2011-honda-accord-euro-auto-my11/SSE-AD-19723948/,2011,Honda,Accord Euro,Auto F MY11,166,Private,2025-11-28,,12000
https://www.facebook.com/marketplace/item/1464120031477856/,2011,Honda,civic,,200,,2025-11-28,"Sydney, NSW",9500
https://www.carsales.com.au/cars/details/2015-honda-civic-vti-auto-my15/OAG-AD-25264611/,2015,Honda,Civic,VTi Auto F MY15,74,Dealer used,2025-11-28,,16490
https://www.facebook.com/marketplace/item/1204144641595282/,2015,Honda,hr-v,,199,,2025-11-28,,11500
https://www.facebook.com/marketplace/item/870152902214645/,2016,Honda,hr-v,,91,,2025-11-28,,22900
https://www.facebook.com/marketplace/item/2061450384593917/,2014,Honda,hr-v,,191,,2025-11-28,,11978
https://www.facebook.com/marketplace/item/715807768234130/,2014,Honda,hr-v,,191,,2025-11-28,,11978
https://www.facebook.com/marketplace/item/1773023920078307/,2016,Honda,hr-v,,60,,2025-11-28,,19500
https://www.carsales.com.au/cars/details/2013-honda-civic-sport-auto-my13/SSE-AD-17586457/,2013,Honda,Civic,Sport Auto F MY13,144,Private,2025-11-28,,12000
https://www.facebook.com/marketplace/item/822343827178647/,2013,Honda,hr-v,,141,,2025-11-28,,13600
https://www.carsales.com.au/cars/details/2015-toyota-corolla-ascent-sport-auto/SSE-AD-16957448/,,,,,112,Private,2025-11-28,,17000
https://www.carsales.com.au/cars/details/2015-honda-civic-vti-l-auto-my15/SSE-AD-19223065/,2015,Honda,Civic,VTi-L Auto F MY15,125,Private,2025-11-28,,13000
https://www.carsales.com.au/cars/details/2012-honda-civic-vti-s-auto/SSE-AD-16037215/,2012,Honda,Civic,VTi-S Auto F,175,Private,2025-11-28,,9999
https://www.carsales.com.au/cars/details/2015-honda-civic-vti-s-auto-my15/SSE-AD-19711254/,2015,Honda,Civic,VTi-S Auto F MY15,67,Private,2025-11-28,,16800
https://www.carsales.com.au/cars/details/2015-honda-civic-vti-s-auto-my15/SSE-AD-19513750/,2015,Honda,Civic,VTi-S Auto F MY15,97,Private,2025-11-28,,15900
https://www.carsales.com.au/cars/details/2016-honda-civic-vti-l-auto-my16/SSE-AD-13715127/,2016,Honda,Civic,VTi-L Auto F MY16,60,Private,2025-11-28,,25500
https://www.carsales.com.au/cars/details/2016-honda-civic-vti-l-auto-my16/SSE-AD-17745031/,2016,Honda,Civic,VTi-L Auto F MY16,60,Private,2025-11-28,,23000
